plant_id,timestamp,capacity_mw,latitude,longitude,actual_irradiance,actual_temperature,actual_cloud_cover,actual_wind_speed,forecast_irradiance,forecast_temperature,forecast_cloud_cover,forecast_wind_speed,ldaps_irradiance,ldaps_temperature,ldaps_cloud_cover,ldaps_humidity,generation_mw
plant_03,2024-03-01 02:00:00,68.0,38.4,129.8,0.0,18.394960100510666,0.43227822397060206,4.175997347177412,0.0,19.308702218809685,0.5441404610212057,5.78563052751893,0.0,17.375726564964587,0.3874956166781197,67.56931363572183,0.0
plant_04,2024-03-01 02:00:00,81.0,41.1,131.7,0.0,17.913162102044556,0.5603716654316966,2.8233549643978737,0.0,19.789415237833317,0.6148581886512181,5.01975894525884,0.0,16.824670170009504,0.5893803257610163,77.95032953554279,0.0
plant_01,2024-03-01 03:00:00,42.0,33.0,126.0,0.0,17.91991984232398,0.4279469370706629,3.5103225607521535,0.0,18.43401697721467,0.5652047624573037,3.3358242400095963,0.0,17.384981142343317,0.3107191309413579,80.2402699632523,0.0
plant_02,2024-03-01 03:00:00,55.0,35.7,127.9,0.0,19.597635967767275,0.5130422649572346,3.600563521168678,0.0,18.34718383869577,0.4268794211116737,5.94188022684736,0.0,18.604416071871544,0.5717365092187787,76.33605109773075,0.0
plant_03,2024-03-01 03:00:00,68.0,38.4,129.8,0.0,18.369433523177083,0.504946446318622,3.4761698436564874,0.0,16.118221995642585,0.4748982634811362,2.0704385119049062,0.0,18.545424298107864,0.6154828342673524,76.26555996990189,0.0
plant_04,2024-03-01 03:00:00,81.0,41.1,131.7,0.0,18.681607556176232,0.6114201219194778,3.67125821533301,0.0,21.953119540168217,0.6785833301502553,3.8728160962771065,0.0,20.497628281630607,0.5156489779722813,77.24496316033567,0.0
plant_01,2024-03-01 04:00:00,42.0,33.0,126.0,0.0,20.871384662762658,0.4770999359746135,3.1143634543652094,0.0,20.28217441704348,0.5678658833904083,3.108729400973131,0.0,22.419614710207746,0.5007301543905388,75.79243028215342,0.0
plant_02,2024-03-01 04:00:00,55.0,35.7,127.9,0.0,19.059189429755875,0.37239905208251667,3.325415783765703,0.0,18.590942548354253,0.2958022917203541,4.3329085803573175,0.0,18.526603053088937,0.3745432565641259,75.11156951613873,0.0
plant_03,2024-03-01 04:00:00,68.0,38.4,129.8,0.0,20.722529241003308,0.5576680805902748,3.8763954566000796,0.0,21.40752282354575,0.5530436107334199,4.0706261508991615,0.0,20.973580404156102,0.564002365304226,83.04694654320288,0.0
plant_04,2024-03-01 04:00:00,81.0,41.1,131.7,0.0,18.772791478213005,0.4561840646155708,2.8292463985303975,0.0,21.384498719989473,0.5109006150105083,2.027254177012428,0.0,18.593858965613606,0.30587383253386496,71.45763993457582,0.0
plant_01,2024-03-01 05:00:00,42.0,33.0,126.0,0.0,20.11696680515418,0.45453084468295707,2.593817286914695,0.0,17.74212164260612,0.7087480270060699,1.3873531506145915,0.0,18.828243513446306,0.6578855465297856,74.29045079256545,0.0
plant_02,2024-03-01 05:00:00,55.0,35.7,127.9,0.0,19.045853376143366,0.6410088351083915,3.8037777232463124,0.0,18.493541233683167,0.7088331032997195,3.656572462278667,0.0,18.752827137133515,0.6243366730301649,76.40630448849437,0.0
plant_03,2024-03-01 05:00:00,68.0,38.4,129.8,0.0,21.445340851641046,0.548918795732848,4.124343462134773,0.0,21.645509637823874,0.5747658839664134,3.3306296252376404,0.0,23.7478259914647,0.5421087338439037,76.51270910750728,0.0
plant_04,2024-03-01 05:00:00,81.0,41.1,131.7,0.0,18.89518810387715,0.4505090437754989,4.952914362471092,0.0,15.606016129928765,0.5233248181485761,5.973096692185091,0.0,18.376510815682206,0.37277889586648544,73.57128577239422,0.0
plant_01,2024-03-01 06:00:00,42.0,33.0,126.0,0.0,21.55564341688393,0.4995480169937512,3.798418097434492,0.0,16.622326535021337,0.6814121340229984,3.537882806473839,0.0,21.146537377430512,0.5202675962718482,74.8492868730837,0.0
plant_02,2024-03-01 06:00:00,55.0,35.7,127.9,0.0,19.83919565266372,0.6368256141461812,4.69106241095855,0.0,17.93339863125582,0.650079936105008,4.323160621367086,0.0,21.74473841861466,0.6776114810853207,79.9098258681127,0.0
plant_03,2024-03-01 06:00:00,68.0,38.4,129.8,0.0,22.206621129049044,0.6259984652858781,4.662390541437647,0.0,21.01177348244849,0.6533185050303907,5.750932869491986,0.0,21.99690496579337,0.6807629892551144,79.78845347485755,0.0
plant_04,2024-03-01 06:00:00,81.0,41.1,131.7,0.0,22.556758967929458,0.6122980447776619,2.7423677954774073,0.0,21.72019928319691,0.5033772535922322,4.404719072081801,0.0,21.441669864845018,0.5633729147771497,71.37756312068177,0.0
plant_01,2024-03-01 07:00:00,42.0,33.0,126.0,128.42435355624633,23.742507388706933,0.46893127973692755,4.924249628885357,164.33184011871703,24.551240846767453,0.23688943379113656,5.003486559441193,124.14066648243218,21.472945284221716,0.5820659574525121,74.05957279888928,4.854440564426111
plant_02,2024-03-01 07:00:00,55.0,35.7,127.9,139.86922416959004,25.13923488050965,0.3932114404923566,4.294685290160527,147.80282290394024,26.96676226044207,0.3504076377249592,5.470004001748469,133.61261865320841,25.43661244371955,0.4096195029812653,68.35714991659523,7.111388296285505
plant_03,2024-03-01 07:00:00,68.0,38.4,129.8,119.94082621028423,23.828168660069633,0.47417623647072066,4.799859397528236,118.99710160405783,26.99107975538758,0.4804252431355671,3.9819123458344152,120.02363007239018,24.756992369603484,0.4883376698989042,77.12010108589679,7.748177373184363
plant_04,2024-03-01 07:00:00,81.0,41.1,131.7,129.4638996970505,24.378280103113514,0.5199755787796569,4.443293201059275,118.54488926773999,20.571235518980487,0.5174077930043921,6.20797299872813,117.85243173319881,25.818785856460096,0.5275272098836693,67.83250130300476,10.224411478574565
plant_01,2024-03-01 08:00:00,42.0,33.0,126.0,267.6684026215772,24.226865790532578,0.3918335928558128,4.3517092848135945,258.98346757367756,21.601334022747846,0.44222375258195373,1.810595504517686,277.4957533886749,24.73219013942085,0.3588092705011293,69.87221672245782,10.117865619095616
plant_02,2024-03-01 08:00:00,55.0,35.7,127.9,218.04419386749822,25.45488298750117,0.5380621297186955,4.424051764481173,225.32178746204934,26.048435180815083,0.538304874197235,5.326633087440333,216.3986035249044,25.162460316394252,0.5745438376199434,76.17911845584423,11.070291289948273
plant_03,2024-03-01 08:00:00,68.0,38.4,129.8,260.76453535577116,23.62406254487337,0.3204857740262091,2.814251682045743,305.488636381009,25.322930344328853,0.26587668560913963,2.5008792090249106,259.7966042696052,25.08451729036783,0.3967309987959646,73.00711708581842,16.84538898398282
plant_04,2024-03-01 08:00:00,81.0,41.1,131.7,237.58051862223832,24.174951469970132,0.4375071515026902,3.524479718241012,316.7026365411459,23.658918093821274,0.35981242759198845,4.408423239557473,223.01290347403284,24.607061685056042,0.3407544454262974,72.52026043444157,18.762921458191272
plant_01,2024-03-01 09:00:00,42.0,33.0,126.0,332.8973529735382,24.794475663263693,0.4756767481942449,4.742637593254788,379.97493449976355,22.854970840684313,0.4369477219731539,4.022925988898477,340.0630400943736,25.156003865774423,0.4624296443286965,76.69408152308287,12.583519942399745
plant_02,2024-03-01 09:00:00,55.0,35.7,127.9,351.17485326015947,25.219333274065853,0.43600496943949346,4.853777933257587,328.29127833814243,26.186087500430794,0.5786101383430049,4.709526650033907,352.5485296520461,27.50401185602498,0.5725758486483344,70.75020154424449,17.84838690198451
plant_03,2024-03-01 09:00:00,68.0,38.4,129.8,328.81165238371995,25.976769414959914,0.5063950964349495,4.266456298094604,257.3692834645127,24.510031803061104,0.5609249996952804,2.5179320554547377,323.0067551287468,25.47222660152665,0.42817820852567695,79.4884411131647,21.147867704826634
plant_04,2024-03-01 09:00:00,81.0,41.1,131.7,334.7664929816708,25.83705331467078,0.4774195358935109,4.278166761960765,345.43291887131613,26.407704613501544,0.4661395137091004,4.959254990633698,334.8920000131871,24.580921265914135,0.551889143184916,81.38176791979978,26.33859802106414
plant_01,2024-03-01 10:00:00,42.0,33.0,126.0,426.2267125041733,30.39968674649049,0.4756155819837693,4.073216142538566,443.183536743912,30.258871584162083,0.48936943060057325,3.2157855061406044,452.54352375909696,31.131830506435264,0.41600797874076556,70.35350288857373,15.719886159398168
plant_02,2024-03-01 10:00:00,55.0,35.7,127.9,461.2631885717889,29.22458803373352,0.41102087406340415,3.75306155556287,478.5839143372788,28.75337329749623,0.22956620479974055,1.5631683609264724,443.81672010451814,30.209291513902375,0.5064912301503778,61.59750603443164,23.020646358197087
plant_03,2024-03-01 10:00:00,68.0,38.4,129.8,553.2843547907001,28.027634729043925,0.1924829813510844,5.936332009797922,558.6868056718398,29.15779514804454,0.15093002988564055,4.2192778215040345,572.4603841345522,27.932924012040772,0.19944640446218612,63.405668754704806,35.25520527042563
plant_04,2024-03-01 10:00:00,81.0,41.1,131.7,469.92348473952677,27.853782599886173,0.4157245358552573,4.718252326728439,487.1217235532128,26.278391288457055,0.32900808869360193,6.187615096680695,505.20646485553567,27.36699331680477,0.5139920332999163,68.88202810122023,36.63561143703205
plant_01,2024-03-01 11:00:00,42.0,33.0,126.0,462.4251103074565,32.0072384328728,0.4491343030448912,3.710583618044663,536.2986134528556,33.11190633415908,0.41979224016177225,1.9882486386460974,397.67013013331757,33.269832359679725,0.4114203108116492,64.27624009004751,16.928490226425115
plant_02,2024-03-01 11:00:00,55.0,35.7,127.9,560.8507430873979,29.138101447232174,0.2819472294136129,4.198132720887155,533.8365946875603,29.01973170447205,0.27407569682933125,4.421859785569092,571.264449553725,29.867034014656205,0.33142670427654647,66.25851054333174,28.001950292942723
plant_03,2024-03-01 11:00:00,68.0,38.4,129.8,503.7342400887853,32.5716647701462,0.3896909746443037,3.9303246631579922,514.0431803210656,30.707139428990526,0.3268029408049921,2.5614056967968093,505.1174242734087,32.939389411493686,0.3847433479286587,62.44195703375587,31.432471063209075
plant_04,2024-03-01 11:00:00,81.0,41.1,131.7,490.93406724578074,31.016872013630056,0.4030129194813975,3.8722813540623866,475.50693227696183,31.592819188602267,0.4833399907726754,2.2793413687058344,496.0685570563575,30.027207748493527,0.42135542632660417,60.757479398314445,37.72174328468797
plant_01,2024-03-01 12:00:00,42.0,33.0,126.0,478.80176558043166,32.73954714712547,0.493533027000852,3.7979861325576283,562.388318168723,30.626851826594805,0.24844161076286575,3.4748293203902856,445.8565534364112,34.936573330948264,0.5435407807849981,64.98627492347663,17.4683656654542
plant_02,2024-03-01 12:00:00,55.0,35.7,127.9,533.7653181639598,33.1753465432537,0.38542310036939265,3.0221005499680773,416.1879801940484,30.07182824689517,0.6057659739588346,1.612924422437662,540.5317903189433,34.06920795978271,0.34898191146951385,58.013092627310314,26.156292227103364
plant_03,2024-03-01 12:00:00,68.0,38.4,129.8,522.9148245934269,30.548960500227373,0.3760787282030568,5.019557773552991,592.7060596306884,31.831223721836437,0.3260510470618109,5.858776904123622,493.9541991465438,31.14079838414845,0.2580869159861202,66.97427661093633,32.93679275021158
plant_04,2024-03-01 12:00:00,81.0,41.1,131.7,595.8294715271625,31.777593742105832,0.21548577577968017,3.3547208765541017,643.756661183424,32.46088278545933,0.3140059907927441,2.6793463950219145,603.3590480621633,31.81291218347386,0.1846401062697982,58.505020801368964,45.62047469180227
plant_01,2024-03-01 13:00:00,42.0,33.0,126.0,526.5340957480163,31.301167305988894,0.4019212551256926,3.670689342227033,672.6590462017045,26.675606644129914,0.30745678934932497,5.442720036740116,518.136769992832,29.17064546130669,0.3735524065442394,65.27337805646171,19.338634538297363
plant_02,2024-03-01 13:00:00,55.0,35.7,127.9,550.2828812880077,30.605244472280347,0.3267053311284421,4.4636489139811815,628.6499929835657,32.20363793567012,0.18232071294831836,6.721602394121662,566.923068516401,30.449040936432073,0.3030925697836466,57.70270283704136,27.289490716923908
plant_03,2024-03-01 13:00:00,68.0,38.4,129.8,538.1610438554501,31.472753383231193,0.3266545354660256,5.478260010364837,470.1655751414705,29.46527198766718,0.5301221726891727,6.124245093847908,570.9547351174635,31.667889109331828,0.2658212281154908,62.93842115344828,33.75258378643175
plant_04,2024-03-01 13:00:00,81.0,41.1,131.7,611.1576104223166,31.92023473081363,0.17763956610398401,3.27806152416599,639.121494562805,28.708930298782594,0.1886649114386207,1.5008373509132438,632.3844419102419,29.099015954811005,0.14104925737210638,60.94928124314237,46.763112695196135
plant_01,2024-03-01 14:00:00,42.0,33.0,126.0,507.39316748647724,30.599633085293192,0.2900287623174462,4.66864631705147,384.73635930493117,31.640010282743066,0.5721150134126942,5.095119772439687,537.7458858536303,31.287226806666162,0.34720307302150155,61.51567878195742,18.69617096288752
plant_02,2024-03-01 14:00:00,55.0,35.7,127.9,527.7531110529378,31.604905533468706,0.28466866315153705,4.632641376943191,516.8011197677886,30.955358077882522,0.25419620890511396,4.97812632319997,507.7065790350664,29.127950513787756,0.35131241887132936,59.86884974233633,26.051418472222185
plant_03,2024-03-01 14:00:00,68.0,38.4,129.8,570.2436057114277,31.023463205320517,0.1336520306788373,3.267875107323259,514.8577830771169,30.733341902939113,0.2760782787614663,2.1339800150249895,548.1633382287546,29.949908507594124,0.20709418417973174,61.2658942537101,35.839228540643376
plant_04,2024-03-01 14:00:00,81.0,41.1,131.7,522.6821178493651,32.95681096741445,0.2685813727441558,3.989082566563763,512.7756495849978,33.132641665837916,0.1747227801996853,3.75732355076429,514.1719748508209,33.71113490621658,0.15913791639334757,57.85059237491054,39.80080529330539
plant_01,2024-03-01 15:00:00,42.0,33.0,126.0,383.9318497750456,33.294932751405725,0.3084146606729811,2.1754097237024617,463.6768973180491,36.41729048484638,0.22689715206450167,2.486255404913688,392.79810901752904,32.06344328860815,0.22860339633414498,63.13598808445269,13.970908343858065
plant_02,2024-03-01 15:00:00,55.0,35.7,127.9,395.26873993290167,31.716104933472423,0.3344886688663563,4.222514981163702,293.77760154320947,33.530121497361364,0.4400430816656981,2.440655787332755,375.0614351051785,33.02260253606055,0.4046108467019618,56.90409388201287,19.501544470175098
plant_03,2024-03-01 15:00:00,68.0,38.4,129.8,416.0394763667863,33.0583159942072,0.29102133831581584,5.438075617947452,414.7329360642081,31.472054751037472,0.2701325016913894,5.4506720387851715,451.38400748141066,35.311947210156816,0.2199665849147987,67.06655000967132,25.901555874675623
plant_04,2024-03-01 15:00:00,81.0,41.1,131.7,443.25261989465804,32.967333311743296,0.21554047215336108,4.511701127598322,408.8186080202407,34.438075597465854,0.3730036515281766,5.325716787533091,444.9082327594977,31.005361069057695,0.23939587071350849,58.22506539461313,33.75080999968058
plant_01,2024-03-01 16:00:00,42.0,33.0,126.0,324.06436994112005,33.26018710821514,0.20648808451106598,5.383196272708563,308.37817612935476,36.16143735012046,0.2545615603652122,5.396454771370571,324.9097729390619,33.696877543163865,0.12994508857872716,54.853973700275176,11.794304004301939
plant_02,2024-03-01 16:00:00,55.0,35.7,127.9,300.35899524375327,31.146331688425985,0.28050510301815,5.438048933315712,287.66555960338206,31.84390630802815,0.3017641013182113,5.48668254923033,289.9136196506181,30.980174623058364,0.20473519920096994,58.08703146902393,14.85812098827676
plant_03,2024-03-01 16:00:00,68.0,38.4,129.8,281.9025022008799,31.711524756974036,0.31578552701832746,2.5706339909055376,257.87799650866447,34.029972234766674,0.44531267946731906,3.6990545180793,286.7269708673849,30.51945604688017,0.2566323540604869,65.33892875333551,17.66089851469454
plant_04,2024-03-01 16:00:00,81.0,41.1,131.7,256.40277095299575,32.561982745464654,0.3742020786576664,3.8942170747750624,265.1574502123074,33.1964451350857,0.35910035298646764,3.671925504846718,247.60984578084052,32.00762922991298,0.3919040157055593,66.32057730416932,19.560343275005792
plant_01,2024-03-01 17:00:00,42.0,33.0,126.0,149.35526652861938,30.422502073642942,0.25594942023626743,4.218563218281698,136.62175429434143,33.49805595347587,0.2230128966110721,2.940275754273982,149.57932197919197,30.454523014877278,0.12562025950929162,62.25601441177568,5.507868615639207
plant_02,2024-03-01 17:00:00,55.0,35.7,127.9,147.05175570287946,26.92217548714539,0.36499328802499514,4.316747099544659,146.04006298624859,26.362562463565602,0.2609374038869066,3.488565990593176,160.36717431822518,28.492409299198346,0.34215494767338234,66.01107619532385,7.41654676243379
plant_03,2024-03-01 17:00:00,68.0,38.4,129.8,132.18255823181897,30.172268579250467,0.41744311582982474,5.402952821360865,142.11738558393313,31.103217524536134,0.4518594766949006,8.899691868665155,129.5603819832336,31.238166236553912,0.36793459873322226,65.40188565096754,8.340246412317098
plant_04,2024-03-01 17:00:00,81.0,41.1,131.7,140.56804550766532,30.166879512194303,0.3596790467383152,4.222860731609445,144.43214211013722,31.2168113070666,0.416703190664913,2.092197105633488,140.1447431216202,28.58035046307895,0.29093768735019415,66.08184154144323,10.843244108620063
plant_01,2024-03-01 18:00:00,42.0,33.0,126.0,7.386691006053699e-14,29.677067567764656,0.23145456847994036,2.9262598669032744,7.291279217281644e-14,29.783893027085977,0.1871184136373103,3.233010580015237,6.737940547536066e-14,29.746370172932824,0.2821543559018763,54.54168175035611,2.7334029622415897e-15
plant_02,2024-03-01 18:00:00,55.0,35.7,127.9,7.135809031844355e-14,28.41466855721946,0.28322655034026,3.917263909140293,6.353805028560944e-14,30.50996777691606,0.3280381326863799,2.695048518130979,7.562702862106906e-14,28.732476891105037,0.20669388028814323,62.66838480582049,3.574558965910205e-15
plant_03,2024-03-01 18:00:00,68.0,38.4,129.8,8.067200449842003e-14,26.635037903430636,0.12095796245469156,3.3335706217631906,8.972492130026695e-14,26.91220014939247,0.09603521345667165,2.9906496578584987,8.231407400564937e-14,25.686488148007538,0.07363675105699574,54.5084876124831,5.173067641669177e-15
plant_04,2024-03-01 18:00:00,81.0,41.1,131.7,7.109697588299612e-14,28.802893159034607,0.34242560563001445,3.882046008065466,6.500618443460913e-14,33.12348950008276,0.2939827866475955,3.634071413914557,6.851919678325382e-14,27.61902343868396,0.3473199762996522,67.46474823613678,5.5187960582150835e-15
plant_01,2024-03-01 19:00:00,42.0,33.0,126.0,0.0,26.24496141397562,0.32297964705082055,4.78992411603712,0.0,27.503788228227066,0.5009728402727825,6.289695699331389,0.0,25.29125563201985,0.30072618864682815,64.197400604347,0.0
plant_02,2024-03-01 19:00:00,55.0,35.7,127.9,0.0,29.25017251052559,0.2844459026093861,3.8642241628636973,0.0,29.601599086439258,0.27889627631772024,3.8708425113433758,0.0,31.062305907889254,0.3660174300976885,66.4100951874687,0.0
plant_03,2024-03-01 19:00:00,68.0,38.4,129.8,0.0,26.886110563381987,0.2345866706146246,4.752231571906871,0.0,28.85889848251789,0.27786374122208013,5.292074951800072,0.0,26.49484241625385,0.2548418116016224,51.997299520276485,0.0
plant_04,2024-03-01 19:00:00,81.0,41.1,131.7,0.0,22.61346726402299,0.3668020015469534,2.6212292740756657,0.0,20.48860970374313,0.4393302286463009,1.837917028008833,0.0,25.080679607666273,0.3329198923368661,70.97654048202942,0.0
plant_01,2024-03-01 20:00:00,42.0,33.0,126.0,0.0,25.33706187799519,0.40925815944076993,3.198124815447359,0.0,22.80757857359206,0.4253409784598599,2.916709536972453,0.0,25.375134939598972,0.47396320244389034,68.88282289675342,0.0
plant_02,2024-03-01 20:00:00,55.0,35.7,127.9,0.0,25.92000637819082,0.33076572754604594,3.2002302170644947,0.0,25.29533263378136,0.4722804412403242,1.6417039152079331,0.0,24.236219595208443,0.363201613968334,69.78976987081691,0.0
plant_03,2024-03-01 20:00:00,68.0,38.4,129.8,0.0,25.938207119076758,0.3662070516194384,2.8765847215274007,0.0,25.17262680162747,0.3529188780776893,3.8341958918891,0.0,27.384495777733253,0.49181295544146353,69.24248489386511,0.0
plant_04,2024-03-01 20:00:00,81.0,41.1,131.7,0.0,25.325242877722438,0.42261931561259447,4.104611350329235,0.0,24.066669004975115,0.43609822454974195,3.6486909779097907,0.0,25.69947385227761,0.4228288459965914,68.18761569058711,0.0
plant_01,2024-03-01 21:00:00,42.0,33.0,126.0,0.0,23.822707146995512,0.36808455771170073,3.012149530470817,0.0,20.712516460625146,0.33300263589844,1.8626014499258843,0.0,23.521471590894652,0.3717366900177281,71.31495726170957,0.0
plant_02,2024-03-01 21:00:00,55.0,35.7,127.9,0.0,23.74735346761858,0.36379127528348926,4.327862765862954,0.0,23.218476963089657,0.15191640768797052,1.9296316949245327,0.0,24.89743896988723,0.3634669672277851,69.56094684051881,0.0
plant_03,2024-03-01 21:00:00,68.0,38.4,129.8,0.0,23.950289357900324,0.3339164391699144,3.5776658901405494,0.0,23.034746665921478,0.4623914340355989,4.4639123933073,0.0,25.021572898939464,0.2670810119707569,68.2297336351931,0.0
plant_04,2024-03-01 21:00:00,81.0,41.1,131.7,0.0,22.337048800554754,0.3466373579380643,3.569869938477582,0.0,23.412073297794493,0.26151858952391055,2.20393885671135,0.0,25.026691960119564,0.35431270075824495,74.7922323279767,0.0
plant_01,2024-03-01 22:00:00,42.0,33.0,126.0,0.0,22.173235640182245,0.3504889689791096,4.094678330710564,0.0,25.281336003097163,0.35358360749928763,3.5925600720633692,0.0,22.10695860914083,0.305383270564198,70.90582997472313,0.0
plant_02,2024-03-01 22:00:00,55.0,35.7,127.9,0.0,21.587001922778065,0.4701005315725548,3.8424914410368722,0.0,18.60141340333501,0.4648783396818009,2.8383256556461625,0.0,24.67713387013052,0.5624314554144526,78.43986464536316,0.0
plant_03,2024-03-01 22:00:00,68.0,38.4,129.8,0.0,21.498332162467438,0.41706267362811533,4.346075561380922,0.0,20.8816658368141,0.44920620344545936,2.808154935602186,0.0,21.193962063373153,0.46278981545780123,71.2875278953695,0.0
plant_04,2024-03-01 22:00:00,81.0,41.1,131.7,0.0,21.896266070194766,0.4867035431163965,3.475156050687226,0.0,23.08537938084047,0.6804139484443761,4.546185913165726,0.0,22.571775165018654,0.5658104952647125,75.10302176905746,0.0
plant_01,2024-03-01 23:00:00,42.0,33.0,126.0,0.0,21.070949658488757,0.2921280773694044,2.915348823098757,0.0,22.951389983877153,0.455520234828294,4.551486941753206,0.0,20.80646874171138,0.21147065848003066,68.26361368538343,0.0
plant_02,2024-03-01 23:00:00,55.0,35.7,127.9,0.0,19.79655736025312,0.4793576335129691,4.28162757744234,0.0,20.002774460624394,0.5488925340977886,3.45683290532937,0.0,19.499386717982315,0.4664653312569036,73.36977891701771,0.0
plant_03,2024-03-01 23:00:00,68.0,38.4,129.8,0.0,17.713140721125086,0.41398555769988893,3.284634118416418,0.0,20.67655590788068,0.35854176332045823,3.1032025654805775,0.0,17.754091341188822,0.4183048820834147,72.88586729757644,0.0
plant_04,2024-03-01 23:00:00,81.0,41.1,131.7,0.0,17.446548998155794,0.5803156502134902,2.398763404449057,0.0,19.026757847683818,0.6019137172266228,2.9191593222792798,0.0,18.5797639416238,0.6516487087404136,81.49852144675499,0.0
plant_01,2024-03-02 00:00:00,42.0,33.0,126.0,0.0,18.464381517747196,0.419085168440249,4.558253471200004,0.0,21.610288662126344,0.4392325515832426,1.8622941298059086,0.0,18.06479480542151,0.3359902385940431,66.64611044224854,0.0
plant_02,2024-03-02 00:00:00,55.0,35.7,127.9,0.0,18.10515113565837,0.36209722315054466,5.965939273660713,0.0,17.57798455504477,0.3368047872052332,4.7018148767535894,0.0,17.007513954089944,0.353915610101948,64.84058084099507,0.0
plant_03,2024-03-02 00:00:00,68.0,38.4,129.8,0.0,19.316513664250053,0.40666178791828195,4.29296767822715,0.0,21.225885124521177,0.2814079996610078,3.4127348119651146,0.0,17.80248741526431,0.4059170805550084,73.40555388105444,0.0
plant_04,2024-03-02 00:00:00,81.0,41.1,131.7,0.0,18.968975672953356,0.5277603903756076,5.225423112480843,0.0,20.669219297227244,0.5195284375716348,7.352595946187848,0.0,17.94978925068049,0.4418003987180328,71.25812767433746,0.0
plant_01,2024-03-02 01:00:00,42.0,33.0,126.0,0.0,17.85542523551539,0.33848040608188495,4.336181367579669,0.0,16.707000312066373,0.28691840783726985,3.552610596725689,0.0,18.1826874138195,0.4981947074912093,68.73620014183516,0.0
plant_02,2024-03-02 01:00:00,55.0,35.7,127.9,0.0,17.58259341470982,0.4469830325969766,1.8786333320646382,0.0,13.283025858806605,0.26781497779913316,0.563738460336725,0.0,19.00221355326311,0.44387250085767177,76.98359317895657,0.0
plant_03,2024-03-02 01:00:00,68.0,38.4,129.8,0.0,19.067599337385452,0.4217900240710654,4.582971387259477,0.0,20.399974854535117,0.5033394648388437,3.9784635040163856,0.0,19.16275543349906,0.33890104083818634,69.30959765033471,0.0
plant_04,2024-03-02 01:00:00,81.0,41.1,131.7,0.0,19.123502635720428,0.5057840223469595,4.494552571732241,0.0,17.32091977020734,0.6662519138887443,6.346497402224066,0.0,19.198287924376626,0.5789251192187694,67.57558900054094,0.0
plant_01,2024-03-02 02:00:00,42.0,33.0,126.0,0.0,16.329079094010996,0.44799048428485566,4.773839388674218,0.0,17.13302057904954,0.38033027546221976,3.9759087144654446,0.0,16.286687005983243,0.5022051135554316,72.51671805285932,0.0
plant_02,2024-03-02 02:00:00,55.0,35.7,127.9,0.0,18.317235071927065,0.5548063570156,4.636622407795387,0.0,18.286237313329195,0.5693548848849259,3.716959581465021,0.0,18.970145236323187,0.6003237874060855,82.33920141901483,0.0
