plant_id,timestamp,capacity_mw,latitude,longitude,actual_irradiance,actual_temperature,actual_cloud_cover,actual_wind_speed,forecast_irradiance,forecast_temperature,forecast_cloud_cover,forecast_wind_speed,ldaps_irradiance,ldaps_temperature,ldaps_cloud_cover,ldaps_humidity,generation_mw
plant_02,2024-03-01 03:00:00,55.0,35.7,127.9,0.0,18.633479316487186,0.43227822397060206,4.175997347177412,0.0,19.547221434786206,0.5441404610212057,5.78563052751893,0.0,17.614245780941108,0.3874956166781197,67.46197998853239,0.0
plant_03,2024-03-01 03:00:00,68.0,38.4,129.8,0.0,18.151681318021076,0.5603716654316966,2.8233549643978737,0.0,20.027934453809838,0.6148581886512181,5.01975894525884,0.0,17.063189385986025,0.5893803257610163,77.84299588835336,0.0
plant_01,2024-03-01 04:00:00,42.0,33.0,126.0,0.0,18.61922279985639,0.4470171717824098,3.5103225607521535,0.0,19.13331993474708,0.5842749971690506,3.3358242400095963,0.0,18.084284099875727,0.3297893656531048,80.45955020429165,0.0
plant_02,2024-03-01 04:00:00,55.0,35.7,127.9,0.0,20.296938925299685,0.5250303156577902,3.600563521168678,0.0,19.04648679622818,0.43886747181222935,5.94188022684736,0.0,19.303719029403954,0.5837245599193344,76.35703018645671,0.0
plant_03,2024-03-01 04:00:00,68.0,38.4,129.8,0.0,19.068736480709493,0.5090353471639337,3.4761698436564874,0.0,16.817524953174996,0.47898716432644795,2.0704385119049062,0.0,19.244727255640274,0.6195717351126642,76.06536286268103,0.0
plant_01,2024-03-01 05:00:00,42.0,33.0,126.0,0.0,20.493340871893878,0.607331221074166,3.67125821533301,0.0,23.764852855885863,0.6744944293049435,3.8728160962771065,0.0,22.309361597348254,0.5115600771269695,76.315193944594,0.0
plant_02,2024-03-01 05:00:00,55.0,35.7,127.9,0.0,21.983815020947894,0.4931768875204809,3.1143634543652094,0.0,21.394604775228714,0.5839428349362757,3.108729400973131,0.0,23.532045068392982,0.5168071059364062,75.74199126425435,0.0
plant_03,2024-03-01 05:00:00,68.0,38.4,129.8,0.0,20.17161978794111,0.37239905208251667,3.325415783765703,0.0,19.70337290653949,0.2958022917203541,4.3329085803573175,0.0,19.639033411274173,0.3745432565641259,74.61097585495537,0.0
plant_01,2024-03-01 06:00:00,42.0,33.0,126.0,0.0,23.284707067494377,0.5576680805902748,3.8763954566000796,0.0,23.96970065003682,0.5530436107334199,4.0706261508991615,0.0,23.535758230647172,0.564002365304226,81.8939665212819,0.0
plant_02,2024-03-01 06:00:00,55.0,35.7,127.9,0.0,21.334969304704074,0.4561840646155708,2.8292463985303975,0.0,23.946676546480543,0.5109006150105083,2.027254177012428,0.0,21.156036792104675,0.30587383253386496,70.30465991265484,0.0
plant_03,2024-03-01 06:00:00,68.0,38.4,129.8,0.0,21.566714273460015,0.44254279398240143,2.593817286914695,0.0,19.191869110911952,0.6967599763055142,1.3873531506145915,0.0,20.27799098175214,0.64589749582923,73.30239901221228,0.0
plant_01,2024-03-01 07:00:00,42.0,33.0,126.0,106.27668443921603,22.183867528731554,0.6369199342630797,3.8037777232463124,84.06413987818507,21.631555386271355,0.7047442024544077,3.656572462278667,107.95920413498553,21.890841289721703,0.6202477721848532,74.87970889616096,4.017258671802366
plant_02,2024-03-01 07:00:00,55.0,35.7,127.9,117.94406555274405,24.583355004229233,0.5369307450322923,4.124343462134773,121.79822617541227,24.78352379041206,0.5627778332658577,3.3306296252376404,129.3460635297924,26.88584014405289,0.530120683143348,74.76493731922704,6.000404334995854
plant_03,2024-03-01 07:00:00,68.0,38.4,129.8,131.93066742703698,22.033202256465337,0.43143880906375204,4.952914362471092,130.8391367411909,18.744030282516952,0.5042545834368293,5.973096692185091,133.84180840727947,21.514524968270393,0.3537086611547386,71.62521283180062,8.52272111578659
plant_01,2024-03-01 08:00:00,42.0,33.0,126.0,240.156470421278,25.05564341688393,0.48347106544788376,3.798418097434492,206.97761515796049,20.122326535021337,0.665335182477131,3.537882806473839,215.56236546657783,24.646537377430512,0.5041906447259807,72.82413222979942,9.075641514089474
plant_02,2024-03-01 08:00:00,55.0,35.7,127.9,203.57381615534686,23.33919565266372,0.6057673287338787,4.69106241095855,243.62302786477642,21.43339863125582,0.6190216506927055,4.323160621367086,220.05758260103457,25.24473841861466,0.6465531956730182,77.46519387656825,10.356817896903273
plant_03,2024-03-01 08:00:00,68.0,38.4,129.8,210.10960879754757,25.706621129049044,0.5820754168317455,4.662390541437647,190.22258531574766,24.51177348244849,0.609395456576258,5.750932869491986,226.50706810609003,25.49690496579337,0.6368399408009817,76.98360811814183,13.529921112991431
plant_01,2024-03-01 09:00:00,42.0,33.0,126.0,288.79038054798576,27.868492283647104,0.6122980447776619,2.7423677954774073,363.5902958154262,27.031932598914555,0.5033772535922322,4.404719072081801,289.4394328728659,26.753403180562664,0.5633729147771497,68.98728312860882,10.775366739123166
plant_02,2024-03-01 09:00:00,55.0,35.7,127.9,371.7148392172067,27.365974020142225,0.4130201805822393,4.924249628885357,468.36779324100445,28.174707478202745,0.18097833463644833,5.003486559441193,360.0115884878204,25.096411915657008,0.5261548582978238,70.86350203841212,18.70964931948364
plant_03,2024-03-01 09:00:00,68.0,38.4,129.8,409.3059599671707,28.762701511944943,0.3203466774505266,4.294685290160527,429.09372332957054,30.590228891877363,0.2775428746831292,5.470004001748469,392.21259581350034,29.060079075154842,0.3367547399394353,64.68637656727812,25.993459061790336
plant_01,2024-03-01 10:00:00,42.0,33.0,126.0,412.6823209016626,29.13990197578728,0.4493234227283349,4.799859397528236,408.736189152961,32.30281307110523,0.4555724293931814,3.9819123458344152,412.9593880243189,30.06872568532113,0.46348485615651847,74.03394230903706,15.30878194318282
plant_02,2024-03-01 10:00:00,55.0,35.7,127.9,446.4149111796894,29.69001341883116,0.49103386419195943,4.443293201059275,408.96111660246623,25.882968834698133,0.4884660784166946,6.20797299872813,407.5621821313247,31.130519172177742,0.49858549529597174,64.63185330247627,22.232034011461952
plant_03,2024-03-01 10:00:00,68.0,38.4,129.8,511.08618888244536,27.726865790532578,0.28791054440168024,4.3517092848135945,492.74684873286196,25.101334022747846,0.33830070412782115,1.810595504517686,528.1076597148597,28.23219013942085,0.25488622204699674,65.38737136574211,32.61102983849644
plant_01,2024-03-01 11:00:00,42.0,33.0,126.0,448.6363823667966,30.404630455807002,0.48426760138861236,4.424051764481173,460.79232565499996,30.998182649120917,0.4845103458671519,5.326633087440333,445.4573459439901,30.112207784700086,0.5207493092898603,72.44548530186428,16.54601142660649
plant_02,2024-03-01 11:00:00,55.0,35.7,127.9,534.3273210437477,28.573810013179205,0.2604857740262091,2.814251682045743,618.6048076803326,30.272677812634686,0.20587668560913966,2.5008792090249106,532.4574217753562,30.034264758673665,0.3367309987959646,69.0997307250808,26.746726995491453
plant_03,2024-03-01 11:00:00,68.0,38.4,129.8,490.6175948281229,29.124698938275962,0.3753905806780852,3.524479718241012,641.2720614944564,28.608665562127104,0.2976958567673834,4.408423239557473,462.47512342993986,29.556809153361872,0.27863787460169237,68.55361009061501,31.105621607964746
plant_01,2024-03-01 12:00:00,42.0,33.0,126.0,515.5439602335615,29.044920174037117,0.39082393445185915,4.742637593254788,579.0136583463773,27.105415351457737,0.35209490823076817,4.022925988898477,525.6777721435691,29.406448376547846,0.37757683058631075,72.40550270844803,19.1328463553023
plant_02,2024-03-01 12:00:00,55.0,35.7,127.9,544.6653537378618,29.469777784839277,0.344946684027191,4.853777933257587,508.9677366238865,30.436532011204218,0.48755185293070247,4.709526650033907,546.6080255215796,31.754456366798404,0.48151756323603195,66.28786952285198,27.152493950219572
plant_03,2024-03-01 12:00:00,68.0,38.4,129.8,513.0390117603272,30.227213925733338,0.4153368110226471,4.266456298094604,408.66888960304436,28.760476313834527,0.469866714282978,2.5179320554547377,504.82964733416185,29.72267111230007,0.3371199231133745,75.02610909177218,32.3627311711022
plant_01,2024-03-01 13:00:00,42.0,33.0,126.0,473.12317240247785,30.786800782976613,0.4463612504812084,4.278166761960765,486.59491733992223,31.357452081807377,0.4350812282967979,4.959254990633698,473.29461819588266,29.53066873421997,0.5208308577726135,78.2847495675177,17.418344307293697
plant_02,2024-03-01 13:00:00,55.0,35.7,127.9,536.5319704302734,33.66116753051397,0.35561558198376936,4.073216142538566,551.1991666669658,33.52035236818556,0.3693694306005733,3.2157855061406044,565.8845593331191,34.39331129045874,0.2960079787407656,65.52583653576318,26.232192971285752
plant_03,2024-03-01 13:00:00,68.0,38.4,129.8,573.5268601553679,32.486068817757,0.295109774908716,3.75306155556287,588.7446039675605,32.01485408151971,0.11365510564505238,1.5631683609264724,554.0678530680085,33.470772297925855,0.39058013099568967,56.884328905289806,35.801725895209
plant_01,2024-03-01 14:00:00,42.0,33.0,126.0,580.6917008995028,31.52763472904392,0.13248298135108447,5.936332009797922,584.1908638564202,32.657795148044535,0.09093002988564061,4.2192778215040345,599.8677302433549,31.43292401204077,0.13944640446218617,60.15066875470481,21.30537487634778
plant_02,2024-03-01 14:00:00,55.0,35.7,127.9,494.49623901789977,31.35378259988617,0.3619300075251742,4.718252326728439,509.9880365622544,29.77839128845705,0.2752135603635188,6.187615096680695,529.7792191339087,30.866993316804766,0.4601975049698332,65.80078130797791,24.43819248392313
plant_03,2024-03-01 14:00:00,68.0,38.4,129.8,476.2570138746924,34.057490964566966,0.3141529691784561,3.710583618044663,538.2083791255966,35.16215886585324,0.2848109062953371,1.9882486386460974,418.1992869498308,35.32008489137389,0.2764389769452141,59.57414910252497,29.51221236679046
plant_01,2024-03-01 15:00:00,42.0,33.0,126.0,442.21851671011535,30.94983476294982,0.19709441567122726,4.198132720887155,420.2450599674383,30.831465020189697,0.18922288308694563,4.421859785569092,449.8418789385753,31.67876733037385,0.24657389053416082,63.067351766472,16.268305211329878
plant_02,2024-03-01 15:00:00,55.0,35.7,127.9,395.9351903777,34.383398085863845,0.3168262116024736,3.9303246631579922,401.59462693321103,32.51887274470817,0.253938177763162,2.5614056967968093,396.94775147707,34.75112272721133,0.3118785848868286,59.58646367651167,19.29265020233849
plant_03,2024-03-01 15:00:00,68.0,38.4,129.8,380.2416607627002,32.8286053293477,0.3471018203267092,3.8722813540623866,367.50009051333336,33.40455250431991,0.42742889161798714,2.2793413687058344,384.00036817498705,31.838941064211173,0.3654443271719159,58.37668862991025,23.69826660329891
plant_01,2024-03-01 16:00:00,42.0,33.0,126.0,266.80822889901845,32.73954714712547,0.3896099785467194,3.7979861325576283,306.6982172689417,30.626851826594805,0.14451856230873317,3.4748293203902856,250.33562282700822,34.936573330948264,0.43961773233086554,62.0764295667609,9.734098827539366
plant_02,2024-03-01 16:00:00,55.0,35.7,127.9,289.2606634721201,33.1753465432537,0.3005702866270069,3.0221005499680773,228.91796640451574,30.07182824689517,0.5209131602164488,1.612924422437662,292.64389954961183,34.06920795978271,0.2641290977271281,55.637213842523515,14.174743442694957
plant_03,2024-03-01 16:00:00,68.0,38.4,129.8,277.28105095040394,30.548960500227373,0.31607872820305677,5.019557773552991,311.07780467363943,31.831223721836437,0.2660510470618108,5.858776904123622,262.8007382269624,31.14079838414845,0.1980869159861202,65.29427661093632,17.465078592512924
plant_01,2024-03-01 17:00:00,42.0,33.0,126.0,158.4519460631782,30.665163383920596,0.18442749036737757,3.3547208765541017,170.5619758578913,31.3484524272741,0.2829477053804415,2.6793463950219145,160.40074387199348,30.700481825288623,0.1535818208574956,58.13598247100785,5.836792247870669
plant_02,2024-03-01 17:00:00,55.0,35.7,127.9,153.2262907301363,29.489433990271248,0.3129795405379951,3.670689342227033,191.53716535192018,24.863873328412268,0.21851507476162746,5.442720036740116,150.9762340754536,27.358912145589045,0.2846106919565419,63.59829004007913,7.637901590825232
plant_03,2024-03-01 17:00:00,68.0,38.4,129.8,155.08057421069262,28.7935111565627,0.2707942319737538,4.4636489139811815,175.54892846372562,30.391904619952477,0.12640961379363008,6.721602394121662,159.5392989404433,28.637307620714427,0.24718147062895837,56.95247205278301,9.84718631644286
plant_01,2024-03-01 18:00:00,42.0,33.0,126.0,7.050093912805419e-14,28.211272599207714,0.2915073492084112,5.478260010364837,6.172248862574614e-14,26.2037912036437,0.49497498643155835,6.124245093847908,7.465867960286293e-14,28.406408325308348,0.23067404185787643,63.42196629104564,2.626425244480188e-15
plant_02,2024-03-01 18:00:00,55.0,35.7,127.9,7.825983753888119e-14,28.65875394679015,0.16565151540342837,3.27806152416599,8.175145684786847e-14,25.447449514759114,0.17667686073806507,1.5008373509132438,8.095107640321491e-14,25.837535170787525,0.12906120667155074,62.08128217633738,3.915916761544921e-15
plant_03,2024-03-01 18:00:00,68.0,38.4,129.8,7.458767401601346e-14,27.099633085293195,0.2461057138633135,4.66864631705147,5.70457437799913e-14,28.14001028274307,0.5281919649585616,5.095119772439687,7.887985288643923e-14,27.787226806666165,0.3032800245673689,61.8608334252417,4.7728381597562514e-15
plant_01,2024-03-01 19:00:00,42.0,33.0,126.0,0.0,26.416638849186356,0.25361037773923445,4.632641376943191,0.0,25.76709139360017,0.2231379234928114,4.97812632319997,0.0,23.939683829505405,0.32025413345902676,61.33393775871892,0.0
plant_02,2024-03-01 19:00:00,55.0,35.7,127.9,0.0,25.835196521038167,0.13365203067883724,3.267875107323259,0.0,25.545075218656763,0.27607827876146623,2.1339800150249895,0.0,24.76164182331177,0.2070941841797317,63.600614261637155,0.0
plant_03,2024-03-01 19:00:00,68.0,38.4,129.8,0.0,27.7685442831321,0.29963965815645827,3.989082566563763,0.0,27.944374981555566,0.20578106561198778,3.75732355076429,0.0,28.522868221934228,0.19019620180565006,61.05494437438206,0.0
plant_01,2024-03-01 20:00:00,42.0,33.0,126.0,0.0,26.53345196738225,0.2893444259612341,2.1754097237024617,0.0,29.655809700822907,0.20782691735275466,2.486255404913688,0.0,25.30196250458467,0.20953316162239796,65.64468786533433,0.0
plant_02,2024-03-01 20:00:00,55.0,35.7,127.9,0.0,24.954624149448943,0.35355890357810316,4.222514981163702,0.0,26.768640713337884,0.45911331637744496,2.440655787332755,0.0,26.261121752037074,0.42368108141370864,60.48072680675236,0.0
plant_03,2024-03-01 20:00:00,68.0,38.4,129.8,0.0,26.29683521018372,0.346932437470504,5.438075617947452,0.0,24.710573967013993,0.3260436008460776,5.4506720387851715,0.0,28.550466426133333,0.2758776840694869,71.67472713881317,0.0
plant_01,2024-03-01 21:00:00,42.0,33.0,126.0,0.0,24.394119212002174,0.25068765841097534,4.511701127598322,0.0,25.86486149772473,0.40815083778579087,5.325716787533091,0.0,22.432146969316573,0.27454305697112275,63.06713295470983,0.0
plant_02,2024-03-01 21:00:00,55.0,35.7,127.9,0.0,25.386275966006426,0.2504111329651985,5.383196272708563,0.0,28.28752620791174,0.29848460881934474,5.396454771370571,0.0,25.82296640095515,0.1738681370328597,59.62707907098481,0.0
plant_03,2024-03-01 21:00:00,68.0,38.4,129.8,0.0,23.27242054621727,0.36535791676053564,5.438048933315712,0.0,23.969995165819434,0.3866169150605969,5.48668254923033,0.0,23.10626348084965,0.28958801294335557,64.00617026780463,0.0
plant_01,2024-03-01 22:00:00,42.0,33.0,126.0,0.0,22.14934693048297,0.3757855270183274,2.5706339909055376,0.0,24.467794408275612,0.5053126794673191,3.6990545180793,0.0,20.957278220389103,0.31663235406048684,71.32190877525647,0.0
plant_02,2024-03-01 22:00:00,55.0,35.7,127.9,0.0,22.999804918973588,0.45905489240005204,3.8942170747750624,0.0,23.634267308594637,0.44395316672885327,3.671925504846718,0.0,22.445451403421917,0.47675682944794495,72.99943611087708,0.0
plant_03,2024-03-01 22:00:00,68.0,38.4,129.8,0.0,21.972754605337112,0.37186051939095566,4.218563218281698,0.0,25.048308485170036,0.3389239957657603,2.940275754273982,0.0,22.004775546571448,0.24153135866397984,69.30391154884458,0.0
plant_01,2024-03-01 23:00:00,42.0,33.0,126.0,0.0,17.022680550533728,0.45393500261269254,4.316747099544659,0.0,16.46306752695394,0.349879118474604,3.488565990593176,0.0,18.592914362586683,0.43109666226107973,72.95621692525462,0.0
plant_02,2024-03-01 23:00:00,55.0,35.7,127.9,0.0,20.272773642638803,0.5333542149845129,5.402952821360865,0.0,21.203722587924474,0.5677705758495887,8.899691868665155,0.0,21.33867129994225,0.4838456978879104,73.10216914877407,0.0
plant_03,2024-03-01 23:00:00,68.0,38.4,129.8,0.0,20.26738457558264,0.49466038060475037,4.222860731609445,0.0,21.317316370454936,0.5516845245313482,2.092197105633488,0.0,18.680855526467287,0.42591902121662933,74.31609161117863,0.0
plant_01,2024-03-02 00:00:00,42.0,33.0,126.0,0.0,20.135399379088227,0.3514545684799404,2.9262598669032744,0.0,20.24222483840955,0.3071184136373103,3.233010580015237,0.0,20.204701984256396,0.40215435590187637,62.19543243526051,0.0
plant_02,2024-03-02 00:00:00,55.0,35.7,127.9,0.0,18.873000368543032,0.4301959349072507,3.917263909140293,0.0,20.96829958823963,0.4750075172533706,2.695048518130979,0.0,19.19080870242861,0.35366326485513394,71.07727825860061,0.0
plant_03,2024-03-02 00:00:00,68.0,38.4,129.8,0.0,17.093369714754207,0.28488101090882423,3.3335706217631906,0.0,17.37053196071604,0.25995826191080434,2.9906496578584987,0.0,16.14481995933111,0.2375597995111284,63.3920836541032,0.0
plant_01,2024-03-02 01:00:00,42.0,33.0,126.0,0.0,18.561922012825768,0.4583367047847027,3.882046008065466,0.0,22.882518353873927,0.4098938858022837,3.634071413914557,0.0,17.37805229247512,0.46323107545434045,75.31869602826204,0.0
plant_02,2024-03-02 01:00:00,55.0,35.7,127.9,0.0,17.692256952049135,0.4988907462055088,4.78992411603712,0.0,18.95108376630058,0.6768839394274708,6.289695699331389,0.0,16.738551170093366,0.4766372878015164,72.9716283885452,0.0
plant_03,2024-03-02 01:00:00,68.0,38.4,129.8,0.0,20.697468048599106,0.47322176480590444,3.8642241628636973,0.0,21.048894624512773,0.46767213851423856,3.8708425113433758,0.0,22.50960144596277,0.5547932922942068,75.54453633683814,0.0
plant_01,2024-03-02 02:00:00,42.0,33.0,126.0,0.0,18.09488688547898,0.37943948435701036,4.752231571906871,0.0,20.067674804614885,0.42271655496446586,5.292074951800072,0.0,17.703618738350844,0.3996946253440081,60.00922896011965,0.0
plant_02,2024-03-02 02:00:00,55.0,35.7,127.9,0.0,13.822243586119985,0.5116548152893392,2.6212292740756657,0.0,11.697386025840125,0.5841830423886867,1.837917028008833,0.0,16.289455929763268,0.4777727060792519,78.98846992187258,0.0
plant_03,2024-03-02 02:00:00,68.0,38.4,129.8,0.0,18.35757151580983,0.6171042563490352,3.198124815447359,0.0,15.8280882114067,0.6331870753681252,2.916709536972453,0.0,18.395644577413613,0.6818092993521556,77.84328427316827,0.0
plant_01,2024-03-02 03:00:00,42.0,33.0,126.0,0.0,19.17903523198198,0.5004713550308173,3.2002302170644947,0.0,18.55436148757252,0.6419860687250956,1.6417039152079331,0.0,17.495248448999604,0.5329072414531054,77.57496445618449,0.0
plant_02,2024-03-02 03:00:00,55.0,35.7,127.9,0.0,19.19723597286792,0.530130100073571,2.8765847215274007,0.0,18.43165565541863,0.5168419265318218,3.8341958918891,0.0,20.643524631524414,0.6557360038955962,76.8657672663748,0.0
plant_03,2024-03-02 03:00:00,68.0,38.4,129.8,0.0,18.5842717315136,0.5695887001795853,4.104611350329235,0.0,17.325697858766276,0.5830676091167327,3.6486909779097907,0.0,18.95850270606877,0.5697982305635821,75.33619547425683,0.0
plant_01,2024-03-02 04:00:00,42.0,33.0,126.0,0.0,19.59277227403673,0.556860419908219,3.012149530470817,0.0,16.482581587666363,0.5217784980949582,1.8626014499258843,0.0,19.29153671793587,0.5605125522142463,78.50415209604353,0.0
plant_02,2024-03-02 04:00:00,55.0,35.7,127.9,0.0,19.517418594659798,0.5397023744381775,4.327862765862954,0.0,18.988542090130874,0.3278275068426587,1.9296316949245327,0.0,20.667504096928447,0.5393780663824733,76.38992830968152,0.0
plant_03,2024-03-02 04:00:00,68.0,38.4,129.8,0.0,19.72035448494154,0.484974724582217,3.5776658901405494,0.0,18.804811792962695,0.6134497194479015,4.4639123933073,0.0,20.79163802598068,0.4181392973830595,74.36283631956901,0.0
plant_01,2024-03-02 05:00:00,42.0,33.0,126.0,0.0,19.219544285781208,0.4625484570927526,3.569869938477582,0.0,20.294568783020946,0.37742968867859883,2.20393885671135,0.0,21.909187445346017,0.4702237999129332,79.44062013595607,0.0
plant_02,2024-03-02 05:00:00,55.0,35.7,127.9,0.0,20.74399780969105,0.5304889689791096,4.094678330710564,0.0,23.852098172605967,0.5335836074992876,3.5925600720633692,0.0,20.677720778649633,0.48538327056419794,76.58898699844418,0.0
plant_03,2024-03-02 05:00:00,68.0,38.4,129.8,0.0,20.157764092286868,0.6170699161395456,3.8424914410368722,0.0,17.172175572843813,0.6118477242487917,2.8383256556461625,0.0,23.247896039639322,0.7094008399814434,83.19816443695996,0.0
plant_01,2024-03-02 06:00:00,42.0,33.0,126.0,0.0,21.518841800282075,0.5370626736281153,4.346075561380922,0.0,20.902175474628738,0.5692062034454594,2.808154935602186,0.0,21.21447170118779,0.5827898154578012,74.63829855835291,0.0
plant_02,2024-03-02 06:00:00,55.0,35.7,127.9,0.0,21.916775708009403,0.5715563568587821,3.475156050687226,0.0,23.10588901865511,0.7652667621867617,4.546185913165726,0.0,22.59228480283329,0.6506633090070981,77.46967121682768,0.0
plant_03,2024-03-02 06:00:00,68.0,38.4,129.8,0.0,22.54120676460923,0.42710941123583956,2.915348823098757,0.0,24.421647089997624,0.5905015686947293,4.551486941753206,0.0,22.27672584783185,0.34645199234646584,71.3814753358894,0.0
plant_01,2024-03-02 07:00:00,42.0,33.0,126.0,104.16451483704817,22.955081150655946,0.5952687326676573,4.28162757744234,102.82088532908678,23.16129825102722,0.6648036332524767,3.45683290532937,117.00130660553235,22.65791050838514,0.5823764304115918,75.19395398766771,3.937418660840421
plant_02,2024-03-02 07:00:00,55.0,35.7,127.9,122.40405918855556,20.87166451152791,0.48685032074171897,3.284634118416418,150.34089875467876,23.835079698283504,0.43140652636228827,3.1032025654805775,121.76055725800309,20.912615131591647,0.49116964512524475,73.5047449570664,6.227306511217765
plant_03,2024-03-02 07:00:00,68.0,38.4,129.8,104.88296530434397,20.60507278855862,0.6051684639558759,2.398763404449057,105.94347760268606,22.185281638086643,0.6267665309690085,2.9191593222792798,106.2168201240777,21.738287732026624,0.6765015224827993,80.77306452586052,6.775439558660621
plant_01,2024-03-02 08:00:00,42.0,33.0,126.0,230.2560809404349,24.526559344238265,0.5230082168943816,4.558253471200004,202.01516991694047,27.672466488617413,0.5431556000373752,1.8622941298059086,226.6915665637105,24.12697263191258,0.43991328704817567,66.82797577704326,8.70367985954844
plant_02,2024-03-02 08:00:00,55.0,35.7,127.9,273.8376323510504,24.16732896214944,0.4158917514806279,5.965939273660713,228.56765341014645,23.64016238153584,0.39059931553531646,4.7018148767535894,272.64972490778223,23.069691780581014,0.40771013843203124,63.61884761231642,13.931489545859689
plant_03,2024-03-02 08:00:00,68.0,38.4,129.8,263.8230341576647,25.378691490741122,0.40666178791828195,4.29296767822715,312.6429529269143,27.288062951012247,0.2814079996610078,3.4127348119651146,259.3962662935281,23.86466524175538,0.4059170805550084,70.67757385913346,17.01392488526034
plant_01,2024-03-02 09:00:00,42.0,33.0,126.0,335.26749533663843,26.842886815162068,0.5277603903756077,5.225423112480843,401.41792517926035,28.543130439435956,0.5195284375716349,7.352595946187848,364.667387357741,25.8237003928892,0.4418003987180329,67.71486766034354,12.56801332977985
plant_02,2024-03-02 09:00:00,55.0,35.7,127.9,381.1783038178713,26.428639335256516,0.36742212066958246,4.336181367579669,382.0161492067062,25.2802144118075,0.3158601224249673,3.552610596725689,398.73523735601987,26.755901513560627,0.5271364220789068,65.68862180540718,19.267774555174167
plant_03,2024-03-02 09:00:00,68.0,38.4,129.8,345.98837656381284,26.155807514450945,0.41804131800927913,1.8786333320646382,478.98714454165554,21.856239958547732,0.2388732632114357,0.563738460336725,354.1254164419445,27.575427653004237,0.4149307862699743,72.31527882561753,22.23459936883834
plant_01,2024-03-02 10:00:00,42.0,33.0,126.0,445.9177834762414,29.329080121408932,0.39693721032867973,4.582971387259477,388.99126088283504,30.661455638558596,0.47848665109645805,3.9784635040163856,453.8473513787148,29.42423621752254,0.31404822709580066,63.99605251273735,16.527328825941648
plant_02,2024-03-02 10:00:00,55.0,35.7,127.9,462.5969547609322,29.384983419743907,0.4329192593051295,4.494552571732241,363.0202001014725,27.58240055423082,0.5933871508469143,6.346497402224066,452.60286346779657,29.459768708400105,0.5060603561769395,60.91770928255913,23.070224938807957
plant_03,2024-03-02 10:00:00,68.0,38.4,129.8,482.6542312595961,26.829079094010996,0.38799048428485566,4.773839388674218,475.74740585058544,27.63302057904954,0.3203302754622197,3.9759087144654446,524.8384544023672,26.786687005983243,0.4422051135554317,66.11171805285932,30.922829668865553
plant_01,2024-03-02 11:00:00,42.0,33.0,126.0,446.3739550314246,30.2669825402329,0.5010118286855169,4.636622407795387,493.7985573530176,30.23598478163503,0.5155603565548428,3.716959581465021,487.9426099700975,30.91989270462902,0.5465292590760024,75.45556826503488,16.473022945119006
